id,body,picture,actor,time,class,topics
93d48d67c2f34e70a62020967a468411,"Woke up to the sound of raindrops on my windowpane, perfect excuse to sleep in. Ended up making breakfast in bed - scrambled eggs with a dash of cayenne, of course. Spent the morning reorganizing my spice rack, it's amazing how therapeutic it is. After lunch, I took a walk along the harbor, the grey sky seemed to match the mood of the city. Stopped by the local market and picked up some fresh habaneros for tonight's dinner. Currently sipping on a warm cup of ginger tea, feeling cozy.",,ancho-n-cayenne,-06:31:33,,Food
f50ce97ff4a04f61b1558e61974de4fd,"just spent the afternoon teaching a ceramics workshop to a group of underprivileged kids at the local community center. watching them light up as they created their own pieces and saw their imaginations come to life was truly heartwarming. one of the girls, who was initially hesitant, ended up making a stunning mug with a beautiful intricate design - seeing the pride in her eyes when she showed it off to the group was everything. moments like these remind me why i'm so passionate about sharing my craft with others.",,artisanalways,-03:47:24,,Arts
21bb294fc39f4c0f9199b4b9a9ec4b72,"i've been dating my boyfriend for about 3 years now, and it's been a pretty smooth ride until recently. he's always been super supportive of my art business, attending every craft fair and buying all his friends mugs from me as gifts. but lately, he's been getting really frustrated with how much time i spend on it. he says it's not a ""real job"" and that i should get a part-time gig to help with the bills. 

the thing is, my business has been doing really well and i've been making more than enough to cover my share of the expenses. i understand that he might be worried about our financial stability, but it feels like he's not taking my passion seriously. i've tried explaining to him that this is what makes me happy and fulfilled, but he just doesn't seem to get it. 

i'm starting to feel like i have to choose between my business and our relationship.",,artisanalways,-00:37:02,,Lifestyle
a437b95e565d4fa186d5d7e8f247229a,"i'm so tired of being told that my creative pursuits are just a 'hobby' and not a 'real job'. like, just because i don't sit at a desk from 9-5 doesn't mean i'm not working hard. my pottery business may not be lucrative... yet, but it takes skill, dedication, and a lot of effort to create something from nothing. i wish people would take my craft seriously and not assume i'm just doing it for fun.",,artisanalways,-20:49:48,,Lifestyle
43556a04f3974c42921f404ff22ec44e,"Taking care of our physical, emotional, and mental well-being is essential to living a happy and fulfilling life. It's easy to get caught up in the hustle and bustle of daily routines and forget to prioritize our own needs. But neglecting self-care can lead to burnout, stress, and anxiety. Remember to take time for yourself, whether it's reading a book, taking a relaxing bath, or simply taking a few deep breaths. Your mind, body, and soul will thank you.",,Ataylor,-06:19:35,,Lifestyle
57af60eed69d4d75a1e7060fa47623b9,"Did you know that there is a species of jellyfish that is immortal? The Turritopsis dohrnii, also known as the ""immortal jellyfish,"" is a type of jellyfish that can transform its body into a younger state through a process called transdifferentiation. This means it can essentially revert back into its polyp stage, which is the juvenile form of a jellyfish, and then grow back into an adult again. This process can be repeated indefinitely, making it theoretically immortal. Mind blown.",,Ataylor,-10:20:06,,Science
1382c8d7227344a5b647298ddb5d41df,"I dove deep into the benefits of forest bathing today and I'm fascinated by the science behind it. Apparently, spending time in nature can lower cortisol levels, boost the immune system, and even reduce symptoms of anxiety and depression. The Japanese have been onto this for decades, but it's amazing to see the Western world catching on. Did you know that simply walking in a forest can increase your body's natural killer cells, which fight off cancer? Mind. Blown.",,Ataylor,01:56:59,,Fitness and Health
754d61e954b24affbe6cafd6eba7a653,Just spent the afternoon at the Arlington National Cemetery. Took a moment to reflect on the sacrifices made by our nation's heroes. The Changing of the Guard ceremony at the Tomb of the Unknown Soldier was a powerful reminder of the importance of honoring those who have served. The tranquility of the surroundings and the respect shown by all visitors was a beautiful thing to witness.,,Ataylor,00:27:36,,News & Politics
4637ab9d285542a0920a4bcd46122d01,"I was trying to make a quick breakfast before hitting the beach, and I ended up setting my kitchen curtains on fire while attempting to cook an egg in the microwave. I mean, who does that?",,ayoitsayo,-01:58:48,,Lifestyle
0ba058bd4b0b4cb1b9041a488e2ef81a,"Just walked out of the surf shop with a brand new wetsuit and tripped on the sidewalk, face-planting in front of a group of tourists taking a photo with a ""Surf's Up"" cutout. Now my new suit is covered in dirt and the tourists have a hilarious pic to remember their vacation by",,ayoitsayo,-08:41:53,,Lifestyle
ddcb89ab5bf84add9f4b36d0f469c760,Just landed my dream internship at a surf shop on the North Shore Finally gets to combine my passion for the ocean with my business skills. Can't wait to see what the future holds,,ayoitsayo,-10:31:05,,Lifestyle
9f8bba58ae1c49ad96a861df143ed029,Just scored tickets to see Jack Johnson live at the Waikiki Shell next month and I'm stoked! Can't wait to vibe out to his laid-back tunes under the stars.,,ayoitsayo,-20:14:32,,Music
b681ed27e29b49498500afcd1c208452,"Ugh, worst day at Blink gym in a while. Was trying to get in a lunchbreak workout and someone took my favorite treadmill. I know, I know, it's not the end of the world, but I had a specific route planned out and everything. Got stuck on a crappy machine that was making weird noises the whole time. Just couldn't get in the zone.ToFell way short of my goal for the day.",,B.Mike,-10:17:53,,Fitness and Health
73a3f72e1b4f4e189de97ace15a613f1,Just spent the last 3 hours playing The Last of Us Part II and the way Naughty Dog crafts a narrative is simply masterclass. Can't wait to dive back in and see what other emotional gut-punches this game has in store.,,B.Mike,-07:39:11,,Gaming
a3fa88c5ad4f4b6c8cb38c6e26c85757,"Found this amazing new protein shake at Blink gym - it's a game changer for post-workout recovery. The peanut butter banana flavor is so on point, it's like a healthy smoothie from a fancy cafe. 30g of protein to help me power through those tough morning runs.",,B.Mike,-04:52:26,,Fitness and Health
84f294d6d5a84f2b956222e5b2fd2055,Just got my hands on the Instant Pot Duo 7-in-1 Multi-Use Programmable Pressure Cooker and I'm obsessed! It's been a game-changer for meal prep and cooking up a storm in the kitchen. The sauté function is so convenient and the pressure cooking feature has reduced my cooking time by half. I've been making the most delicious lentil curries and chickpea stews with ease.,,bblueberryy,00:56:37,,Food
